Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
                0.00    0.00  123694/123694      decltype ((get<0>)((forward<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>(std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&) const [322]
[326]    0.0    0.00    0.00  123694         std::tuple_element<0ul, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > >::type const& std::get<0ul, unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >(std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&) [326]
                0.00    0.00  123694/123694      unsigned long const& std::__pair_get<0ul>::__const_get<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >(std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&) [325]
-----------------------------------------------
                0.00    0.00  123694/123694      decltype ((get<0>)((forward<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>(std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&) const [322]
[327]    0.0    0.00    0.00  123694         std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const& std::forward<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>(std::remove_reference<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>::type&) [327]
-----------------------------------------------
                0.00    0.00  123692/123692      std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(unsigned long const&, unsigned long, std::__detail::_Hash_node_value<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, false> const&) const [329]
[328]    0.0    0.00    0.00  123692         std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [328]
                0.00    0.00  123692/123692      std::__detail::_Hashtable_ebo_helper<0, std::equal_to<unsigned long>, true>::_M_cget() const [330]
-----------------------------------------------
                0.00    0.00  123692/123692      std::_Hashtable<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::allocator<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_find_before_node(unsigned long, unsigned long const&, unsigned long) const [313]
[329]    0.0    0.00    0.00  123692         std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(unsigned long const&, unsigned long, std::__detail::_Hash_node_value<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, false> const&) const [329]
                0.00    0.00  123692/123692      std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_S_equals(unsigned long, std::__detail::_Hash_node_code_cache<false> const&) [332]
                0.00    0.00  123692/123692      std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [328]
                0.00    0.00  123692/123694      std::__detail::_Hash_node_value_base<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > >::_M_v() const [323]
                0.00    0.00  123692/123694      decltype ((get<0>)((forward<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>)({parm#1}))) std::__detail::_Select1st::operator()<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&>(std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > const&) const [322]
                0.00    0.00  123692/123692      std::equal_to<unsigned long>::operator()(unsigned long const&, unsigned long const&) const [331]
-----------------------------------------------
                0.00    0.00  123692/123692      std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_eq() const [328]
[330]    0.0    0.00    0.00  123692         std::__detail::_Hashtable_ebo_helper<0, std::equal_to<unsigned long>, true>::_M_cget() const [330]
-----------------------------------------------
                0.00    0.00  123692/123692      std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(unsigned long const&, unsigned long, std::__detail::_Hash_node_value<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, false> const&) const [329]
[331]    0.0    0.00    0.00  123692         std::equal_to<unsigned long>::operator()(unsigned long const&, unsigned long const&) const [331]
-----------------------------------------------
                0.00    0.00  123692/123692      std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_M_equals(unsigned long const&, unsigned long, std::__detail::_Hash_node_value<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, false> const&) const [329]
[332]    0.0    0.00    0.00  123692         std::__detail::_Hashtable_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Hashtable_traits<false, false, true> >::_S_equals(unsigned long, std::__detail::_Hash_node_code_cache<false> const&) [332]
-----------------------------------------------
                0.00    0.00  123692/123692      std::__detail::_Map_base<double*, std::pair<double* const, unsigned long>, std::allocator<std::pair<double* const, unsigned long> >, std::__detail::_Select1st, std::equal_to<double*>, std::hash<double*>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](double* const&) [318]
[333]    0.0    0.00    0.00  123692         std::__detail::_Hash_node_value_base<std::pair<double* const, unsigned long> >::_M_v() [333]
                0.00    0.00  123692/123704      std::__detail::_Hash_node_value_base<std::pair<double* const, unsigned long> >::_M_valptr() [301]
-----------------------------------------------
                0.00    0.00  123692/123692      std::__detail::_Map_base<unsigned long, std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > >, std::allocator<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > >, std::__detail::_Select1st, std::equal_to<unsigned long>, std::hash<unsigned long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true>, true>::operator[](unsigned long const&) [319]
[334]    0.0    0.00    0.00  123692         std::__detail::_Hash_node_value_base<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > >::_M_v() [334]
                0.00    0.00  123692/123704      std::__detail::_Hash_node_value_base<std::pair<unsigned long const, std::__cxx11::list<double*, std::allocator<double*> > > >::_M_valptr() [302]
-----------------------------------------------
                0.00    0.00  121518/121518      std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() const [337]
[335]    0.0    0.00    0.00  121518         __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_ptr() const [335]
                0.00    0.00  121518/121518      __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_addr() const [336]
-----------------------------------------------
                0.00    0.00  121518/121518      __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_ptr() const [335]
[336]    0.0    0.00    0.00  121518         __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_addr() const [336]
-----------------------------------------------
                0.00    0.00       6/121518      std::_Rb_tree_const_iterator<std::pair<int const, int> >::operator->() const [471]
                0.00    0.00  121512/121518      std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_S_key(std::_Rb_tree_node<std::pair<int const, int> > const*) [341]
[337]    0.0    0.00    0.00  121518         std::_Rb_tree_node<std::pair<int const, int> >::_M_valptr() const [337]
                0.00    0.00  121518/121518      __gnu_cxx::__aligned_membuf<std::pair<int const, int> >::_M_ptr() const [335]
-----------------------------------------------
                0.00    0.00       1/121514      std::_Rb_tree<int, std::pair<int const, int>, std::_Select1st<std::pair<int const, int> >, std::less<int>, std::allocator<std::pair<int const, int> > >::_M_get_insert_unique_pos(int const&) [773]
